order_item_id,order_id,product_id,quantity,unit_price,revenue,profit
7294,2876,46,1,169.3,169.3,-1.289999999999992
7295,2876,36,1,352.21,352.21,320.53
7296,2877,96,7,51.72,362.03999999999996,-221.62
7297,2878,40,8,382.7,3061.6,2176.24
7298,2878,61,9,274.43,2469.87,802.53
7299,2878,4,5,192.29,961.4499999999999,589.6499999999999
7300,2879,90,5,392.66,1963.3000000000002,1422.6000000000001
7301,2879,14,7,78.85,551.9499999999999,158.9699999999999
7302,2880,29,3,328.17,984.51,501.84000000000003
7303,2881,64,1,352.67,352.67,255.20000000000002
7304,2882,118,8,60.73,485.84,-1036.0800000000002
7305,2883,102,4,373.49,1493.96,1148.1200000000001
7306,2883,93,2,257.26,514.52,115.32
7307,2883,18,8,146.55,1172.4,201.36000000000013
7308,2883,20,2,387.95,775.9,465.23999999999995
7309,2884,19,1,32.56,32.56,-37.620000000000005
7310,2884,36,1,352.21,352.21,320.53
7311,2885,55,9,341.97,3077.7300000000005,2715.8400000000006
7312,2886,66,4,266.8,1067.2,388.44000000000005
7313,2886,120,3,19.59,58.769999999999996,-8.550000000000011
7314,2886,63,9,114.14,1027.26,-674.9100000000001
7315,2886,26,8,305.71,2445.68,1727.3599999999997
7316,2887,34,9,236.23,2126.0699999999997,1920.3299999999997
7317,2887,98,7,221.09,1547.63,656.1100000000001
7318,2888,115,8,389.66,3117.28,2477.76
7319,2888,118,6,60.73,364.38,-777.0600000000001
7320,2889,81,7,140.7,984.8999999999999,514.7799999999999
7321,2889,74,4,303.56,1214.24,651.12
7322,2890,100,7,143.33,1003.3100000000001,-374.9899999999999
7323,2890,60,5,145.65,728.25,413.35
7324,2890,110,4,237.05,948.2,746.0
7325,2890,44,4,224.83,899.32,365.48
7326,2891,87,5,12.49,62.45,-810.8999999999999
7327,2891,2,5,352.86,1764.3000000000002,1359.7500000000002
7328,2892,55,9,341.97,3077.7300000000005,2715.8400000000006
7329,2892,94,4,220.59,882.36,588.8
7330,2892,22,1,371.82,371.82,352.17
7331,2892,13,5,99.96,499.79999999999995,444.4
7332,2893,55,4,341.97,1367.88,1207.0400000000002
7333,2894,96,5,51.72,258.6,-158.29999999999995
7334,2894,8,3,100.35,301.04999999999995,7.559999999999945
7335,2894,89,1,250.6,250.6,75.03
7336,2894,36,6,352.21,2113.2599999999998,1923.1799999999998
7337,2895,4,8,192.29,1538.32,943.4399999999999
7338,2895,79,5,332.07,1660.35,1109.35
7339,2895,42,5,325.71,1628.55,889.65
7340,2895,31,3,97.29,291.87,117.66
7341,2896,12,3,209.95,629.8499999999999,489.1199999999999
7342,2896,100,5,143.33,716.6500000000001,-267.8499999999999
7343,2896,49,4,292.13,1168.52,975.96
7344,2896,101,8,256.72,2053.76,815.2800000000002
7345,2897,19,7,32.56,227.92000000000002,-263.34000000000003
7346,2897,103,1,49.98,49.98,-37.18
7347,2897,61,8,274.43,2195.44,713.3600000000001
7348,2898,105,5,278.28,1391.3999999999999,1133.6
7349,2898,87,9,12.49,112.41,-1459.62
7350,2898,12,7,209.95,1469.6499999999999,1141.2799999999997
7351,2898,11,9,247.02,2223.1800000000003,892.5300000000004
7352,2899,6,4,75.14,300.56,48.80000000000001
7353,2899,98,9,221.09,1989.81,843.5699999999999
7354,2899,67,9,341.73,3075.57,2470.59
7355,2900,44,1,224.83,224.83,91.37
7356,2901,70,3,336.44,1009.3199999999999,645.51
7357,2901,67,9,341.73,3075.57,2470.59
7358,2901,94,1,220.59,220.59,147.2
7359,2901,69,6,286.26,1717.56,1644.24
7360,2902,16,8,82.71,661.68,541.4399999999999
7361,2903,37,9,113.58,1022.22,-690.48
7362,2903,32,3,219.42,658.26,297.99
7363,2903,54,8,39.69,317.52,-1165.84
7364,2904,98,8,221.09,1768.72,749.84
7365,2905,70,5,336.44,1682.2,1075.85
7366,2905,56,3,203.11,609.33,262.08000000000004
7367,2905,79,9,332.07,2988.63,1996.83
7368,2905,100,4,143.33,573.32,-214.27999999999997
7369,2906,27,8,281.45,2251.6,1827.1999999999998
7370,2906,94,2,220.59,441.18,294.4
7371,2907,70,5,336.44,1682.2,1075.85
7372,2908,11,9,247.02,2223.1800000000003,892.5300000000004
7373,2908,70,4,336.44,1345.76,860.6800000000001
7374,2908,34,2,236.23,472.46,426.74
7375,2908,1,3,172.86,518.58,360.06000000000006
7376,2909,5,8,249.23,1993.84,832.1599999999999
7377,2909,45,3,43.92,131.76,-288.21000000000004
7378,2910,37,3,113.58,340.74,-230.16000000000008
7379,2911,61,6,274.43,1646.58,535.02
7380,2911,113,6,27.84,167.04,-1018.6200000000001
7381,2911,27,6,281.45,1688.6999999999998,1370.3999999999999
7382,2911,117,9,302.36,2721.2400000000002,2293.2000000000003
7383,2912,96,3,51.72,155.16,-94.97999999999999
7384,2913,77,6,350.02,2100.12,1993.6799999999998
7385,2913,7,8,396.56,3172.48,2248.88
7386,2914,81,7,140.7,984.8999999999999,514.7799999999999
7387,2914,46,9,169.3,1523.7,-11.6099999999999
7388,2914,58,4,241.04,964.16,917.68
7389,2914,50,6,203.39,1220.34,34.74000000000001
7390,2915,84,5,329.01,1645.05,1019.5999999999999
7391,2915,17,6,314.04,1884.2400000000002,1273.5000000000002
7392,2916,72,3,275.25,825.75,740.22
7393,2916,105,2,278.28,556.56,453.43999999999994
7394,2916,36,3,352.21,1056.6299999999999,961.5899999999999
7395,2916,111,5,144.89,724.4499999999999,658.3999999999999
7396,2917,101,1,256.72,256.72,101.91000000000003
7397,2917,74,5,303.56,1517.8,813.9
7398,2917,107,7,127.38,891.66,372.6099999999999
7399,2918,30,1,97.53,97.53,-42.94
7400,2918,69,9,286.26,2576.34,2466.36
7401,2919,120,1,19.59,19.59,-2.8500000000000014
7402,2920,41,1,346.23,346.23,171.01000000000002
7403,2920,105,1,278.28,278.28,226.71999999999997
7404,2921,53,2,276.47,552.94,267.76000000000005
7405,2921,96,5,51.72,258.6,-158.29999999999995
7406,2921,43,1,265.54,265.54,103.26000000000002
7407,2921,102,3,373.49,1120.47,861.09
7408,2922,50,3,203.39,610.17,17.370000000000005
7409,2922,118,8,60.73,485.84,-1036.0800000000002
7410,2923,102,1,373.49,373.49,287.03000000000003
7411,2923,110,5,237.05,1185.25,932.5
7412,2924,32,9,219.42,1974.78,893.97
7413,2925,63,3,114.14,342.42,-224.96999999999997
7414,2925,66,4,266.8,1067.2,388.44000000000005
7415,2925,114,9,349.9,3149.1,2353.3199999999997
7416,2925,82,7,299.97,2099.79,1210.44
7417,2926,45,7,43.92,307.44,-672.49
7418,2926,114,6,349.9,2099.3999999999996,1568.8799999999997
7419,2926,13,8,99.96,799.68,711.04
7420,2926,52,8,95.87,766.96,665.44
7421,2927,108,6,286.19,1717.1399999999999,1351.08
7422,2927,11,9,247.02,2223.1800000000003,892.5300000000004
7423,2927,78,4,21.41,85.64,-180.28000000000003
7424,2927,1,7,172.86,1210.02,840.14
7425,2928,102,1,373.49,373.49,287.03000000000003
7426,2928,93,6,257.26,1543.56,345.96000000000004
7427,2928,110,9,237.05,2133.4500000000003,1678.5000000000002
7428,2929,43,9,265.54,2389.86,929.3400000000001
7429,2930,1,4,172.86,691.44,480.08000000000004
7430,2930,77,8,350.02,2800.16,2658.24
7431,2931,117,1,302.36,302.36,254.8
7432,2932,68,2,348.24,696.48,363.20000000000005
7433,2932,80,5,60.26,301.3,-494.65000000000003
7434,2933,33,7,241.25,1688.75,1161.02
7435,2934,70,3,336.44,1009.3199999999999,645.51
7436,2934,19,8,32.56,260.48,-300.96000000000004
7437,2934,26,4,305.71,1222.84,863.6799999999998
7438,2934,92,5,111.32,556.5999999999999,-247.20000000000005
7439,2935,109,7,36.27,253.89000000000001,-185.57000000000002
7440,2935,56,2,203.11,406.22,174.72000000000003
7441,2935,13,8,99.96,799.68,711.04
7442,2936,87,1,12.49,12.49,-162.17999999999998
7443,2936,8,3,100.35,301.04999999999995,7.559999999999945
7444,2937,64,1,352.67,352.67,255.20000000000002
7445,2937,11,9,247.02,2223.1800000000003,892.5300000000004
7446,2937,54,3,39.69,119.07,-437.19
7447,2938,88,4,121.94,487.76,451.15999999999997
7448,2938,62,4,230.64,922.56,145.1199999999999
7449,2939,85,1,334.53,334.53,284.09999999999997
7450,2939,45,7,43.92,307.44,-672.49
7451,2939,118,2,60.73,121.46,-259.02000000000004
7452,2939,78,9,21.41,192.69,-405.63000000000005
7453,2940,80,3,60.26,180.78,-296.78999999999996
7454,2940,20,8,387.95,3103.6,1860.9599999999998
7455,2941,119,7,305.72,2140.04,1031.6599999999999
7456,2941,68,8,348.24,2785.92,1452.8000000000002
7457,2941,3,8,378.45,3027.6,2537.2
7458,2941,114,1,349.9,349.9,261.47999999999996
7459,2942,58,3,241.04,723.12,688.26
7460,2942,89,6,250.6,1503.6,450.17999999999984
7461,2942,18,7,146.55,1025.8500000000001,176.19000000000017
7462,2943,18,6,146.55,879.3000000000001,151.0200000000001
7463,2943,58,1,241.04,241.04,229.42
7464,2943,55,9,341.97,3077.7300000000005,2715.8400000000006
7465,2944,89,6,250.6,1503.6,450.17999999999984
7466,2944,26,1,305.71,305.71,215.91999999999996
7467,2945,3,1,378.45,378.45,317.15
7468,2945,53,2,276.47,552.94,267.76000000000005
7469,2945,14,1,78.85,78.85,22.709999999999994
7470,2946,87,5,12.49,62.45,-810.8999999999999
7471,2946,66,9,266.8,2401.2000000000003,873.9900000000002
7472,2946,72,8,275.25,2202.0,1973.92
7473,2946,90,5,392.66,1963.3000000000002,1422.6000000000001
7474,2947,28,5,70.02,350.09999999999997,-473.50000000000006
7475,2947,17,8,314.04,2512.32,1698.0
7476,2947,24,3,77.82,233.45999999999998,-71.40000000000003
7477,2948,36,1,352.21,352.21,320.53
7478,2948,26,1,305.71,305.71,215.91999999999996
7479,2949,91,3,256.41,769.23,204.87
7480,2949,50,1,203.39,203.39,5.789999999999992
7481,2949,26,2,305.71,611.42,431.8399999999999
7482,2950,22,7,371.82,2602.74,2465.1899999999996
7483,2951,109,6,36.27,217.62,-159.06
7484,2951,7,1,396.56,396.56,281.11
7485,2951,17,1,314.04,314.04,212.25
7486,2952,7,9,396.56,3569.04,2529.99
7487,2953,118,3,60.73,182.19,-388.53000000000003
7488,2953,3,2,378.45,756.9,634.3
7489,2953,76,4,353.54,1414.16,828.84
7490,2954,56,5,203.11,1015.5500000000001,436.80000000000007
7491,2954,59,3,331.63,994.89,571.89
7492,2954,52,7,95.87,671.09,582.26
7493,2955,10,3,263.36,790.08,227.04000000000008
7494,2955,38,3,60.51,181.53,-94.37999999999997
7495,2956,99,4,385.57,1542.28,840.8
7496,2956,63,4,114.14,456.56,-299.96
7497,2956,78,7,21.41,149.87,-315.49
7498,2956,42,5,325.71,1628.55,889.65
7499,2957,82,5,299.97,1499.8500000000001,864.6000000000001
7500,2957,43,2,265.54,531.08,206.52000000000004
7501,2957,52,9,95.87,862.83,748.62
7502,2958,66,1,266.8,266.8,97.11000000000001
7503,2958,113,9,27.84,250.56,-1527.9300000000003
7504,2958,14,1,78.85,78.85,22.709999999999994
7505,2959,36,3,352.21,1056.6299999999999,961.5899999999999
7506,2959,86,5,207.91,1039.55,990.75
7507,2959,39,6,356.61,2139.66,1893.06
7508,2959,100,8,143.33,1146.64,-428.55999999999995
7509,2960,118,6,60.73,364.38,-777.0600000000001
7510,2961,53,7,276.47,1935.2900000000002,937.1600000000002
7511,2961,45,8,43.92,351.36,-768.5600000000001
7512,2961,71,9,282.01,2538.09,2089.44
7513,2961,105,1,278.28,278.28,226.71999999999997
7514,2962,91,8,256.41,2051.28,546.3200000000002
7515,2962,84,3,329.01,987.03,611.76
7516,2962,90,5,392.66,1963.3000000000002,1422.6000000000001
7517,2962,15,1,95.99,95.99,-25.05000000000001
7518,2963,2,3,352.86,1058.58,815.8499999999999
7519,2963,74,9,303.56,2732.04,1465.02
7520,2964,89,4,250.6,1002.4,300.12
7521,2964,53,9,276.47,2488.2300000000005,1204.9200000000005
7522,2965,105,4,278.28,1113.12,906.8799999999999
7523,2965,37,9,113.58,1022.22,-690.48
7524,2965,28,8,70.02,560.16,-757.6
7525,2965,48,4,111.3,445.2,43.44
7526,2966,89,1,250.6,250.6,75.03
7527,2966,103,8,49.98,399.84,-297.44
7528,2967,7,5,396.56,1982.8,1405.55
7529,2967,18,7,146.55,1025.8500000000001,176.19000000000017
7530,2968,89,5,250.6,1253.0,375.1500000000001
7531,2969,4,1,192.29,192.29,117.92999999999999
7532,2970,54,1,39.69,39.69,-145.73
7533,2971,65,9,321.0,2889.0,1331.1000000000001
7534,2972,85,4,334.53,1338.12,1136.3999999999999
7535,2972,18,3,146.55,439.65000000000003,75.51000000000005
7536,2972,48,9,111.3,1001.6999999999999,97.7399999999999
7537,2973,46,4,169.3,677.2,-5.159999999999968
7538,2973,54,7,39.69,277.83,-1020.1099999999999
7539,2973,15,9,95.99,863.91,-225.45000000000016
7540,2973,72,3,275.25,825.75,740.22
7541,2974,40,3,382.7,1148.1,816.0899999999999
7542,2974,75,7,71.86,503.02,4.059999999999945
7543,2975,81,7,140.7,984.8999999999999,514.7799999999999
7544,2975,69,6,286.26,1717.56,1644.24
7545,2975,45,5,43.92,219.60000000000002,-480.35
7546,2976,90,3,392.66,1177.98,853.56
7547,2976,106,8,36.46,291.68,79.36000000000001
7548,2976,71,2,282.01,564.02,464.32
7549,2977,6,8,75.14,601.12,97.60000000000002
7550,2978,118,8,60.73,485.84,-1036.0800000000002
7551,2978,9,8,377.67,3021.36,1946.0000000000002
7552,2979,55,6,341.97,2051.82,1810.5600000000002
7553,2979,26,4,305.71,1222.84,863.6799999999998
7554,2979,3,2,378.45,756.9,634.3
7555,2980,54,8,39.69,317.52,-1165.84
7556,2981,35,2,45.68,91.36,-276.4
7557,2981,110,1,237.05,237.05,186.5
7558,2981,55,7,341.97,2393.79,2112.3199999999997
7559,2981,75,6,71.86,431.15999999999997,3.4799999999999613
7560,2982,13,6,99.96,599.76,533.28
7561,2982,94,4,220.59,882.36,588.8
7562,2983,88,1,121.94,121.94,112.78999999999999
7563,2983,72,9,275.25,2477.25,2220.66
7564,2983,8,4,100.35,401.4,10.079999999999984
7565,2984,28,8,70.02,560.16,-757.6
7566,2984,10,1,263.36,263.36,75.68
7567,2984,27,5,281.45,1407.25,1142.0
7568,2985,74,4,303.56,1214.24,651.12
7569,2985,57,8,197.43,1579.44,111.27999999999997
7570,2985,81,7,140.7,984.8999999999999,514.7799999999999
7571,2986,71,5,282.01,1410.05,1160.8
7572,2986,58,4,241.04,964.16,917.68
7573,2987,97,7,306.8,2147.6,1457.54
7574,2987,109,2,36.27,72.54,-53.019999999999996
7575,2987,118,2,60.73,121.46,-259.02000000000004
7576,2988,77,3,350.02,1050.06,996.8399999999999
7577,2988,6,7,75.14,525.98,85.40000000000003
7578,2988,74,4,303.56,1214.24,651.12
7579,2988,3,4,378.45,1513.8,1268.6
7580,2989,119,4,305.72,1222.88,589.5200000000001
7581,2989,41,5,346.23,1731.15,855.0500000000001
7582,2989,2,9,352.86,3175.7400000000002,2447.55
7583,2989,37,4,113.58,454.32,-306.88000000000005
7584,2990,21,1,354.68,354.68,328.89
7585,2990,57,7,197.43,1382.01,97.36999999999989
7586,2990,91,7,256.41,1794.8700000000001,478.03
7587,2991,44,6,224.83,1348.98,548.22
7588,2991,105,7,278.28,1947.9599999999998,1587.0399999999997
7589,2992,101,5,256.72,1283.6000000000001,509.5500000000002
7590,2992,116,2,387.86,775.72,500.66
7591,2993,80,7,60.26,421.82,-692.51
7592,2994,77,1,350.02,350.02,332.28
7593,2995,93,6,257.26,1543.56,345.96000000000004
7594,2995,78,2,21.41,42.82,-90.14000000000001
7595,2995,90,1,392.66,392.66,284.52000000000004
7596,2995,84,5,329.01,1645.05,1019.5999999999999
7597,2996,21,7,354.68,2482.76,2302.23
7598,2997,34,4,236.23,944.92,853.48
7599,2997,96,8,51.72,413.76,-253.27999999999997
7600,2998,17,7,314.04,2198.28,1485.75
7601,2998,90,9,392.66,3533.94,2560.6800000000003
7602,2998,24,6,77.82,466.91999999999996,-142.80000000000007
7603,2999,115,4,389.66,1558.64,1238.88
7604,2999,109,4,36.27,145.08,-106.03999999999999
7605,3000,87,4,12.49,49.96,-648.7199999999999
7606,3001,26,7,305.71,2139.97,1511.4399999999996
7607,3002,92,4,111.32,445.28,-197.76
7608,3002,102,2,373.49,746.98,574.0600000000001
7609,3003,60,8,145.65,1165.2,661.3600000000001
7610,3003,45,7,43.92,307.44,-672.49
7611,3004,73,6,251.26,1507.56,1387.5
7612,3004,90,5,392.66,1963.3000000000002,1422.6000000000001
7613,3004,108,6,286.19,1717.1399999999999,1351.08
7614,3004,117,9,302.36,2721.2400000000002,2293.2000000000003
7615,3005,78,6,21.41,128.46,-270.41999999999996
7616,3005,85,3,334.53,1003.5899999999999,852.3
7617,3005,105,1,278.28,278.28,226.71999999999997
7618,3006,68,4,348.24,1392.96,726.4000000000001
7619,3006,3,9,378.45,3406.0499999999997,2854.35
7620,3007,98,8,221.09,1768.72,749.84
7621,3008,100,7,143.33,1003.3100000000001,-374.9899999999999
7622,3008,25,5,164.53,822.65,126.44999999999993
7623,3008,109,1,36.27,36.27,-26.509999999999998
7624,3009,98,9,221.09,1989.81,843.5699999999999
7625,3009,31,2,97.29,194.58,78.44000000000001
7626,3009,63,2,114.14,228.28,-149.98
7627,3009,70,7,336.44,2355.08,1506.19
7628,3010,30,1,97.53,97.53,-42.94
7629,3010,84,1,329.01,329.01,203.92
7630,3010,39,5,356.61,1783.0500000000002,1577.5500000000002
7631,3011,55,2,341.97,683.94,603.5200000000001
7632,3012,49,9,292.13,2629.17,2195.91
7633,3012,55,3,341.97,1025.91,905.2800000000001
7634,3013,4,5,192.29,961.4499999999999,589.6499999999999
7635,3013,96,9,51.72,465.48,-284.93999999999994
7636,3013,67,3,341.73,1025.19,823.5300000000001
7637,3014,50,9,203.39,1830.5099999999998,52.1099999999999
7638,3015,15,5,95.99,479.95,-125.25000000000006
7639,3015,110,7,237.05,1659.3500000000001,1305.5000000000002
7640,3015,112,1,252.16,252.16,243.67
7641,3016,66,4,266.8,1067.2,388.44000000000005
7642,3016,82,5,299.97,1499.8500000000001,864.6000000000001
7643,3016,4,8,192.29,1538.32,943.4399999999999
7644,3017,1,3,172.86,518.58,360.06000000000006
7645,3018,84,1,329.01,329.01,203.92
7646,3018,25,2,164.53,329.06,50.579999999999984
7647,3019,36,2,352.21,704.42,641.06
7648,3020,89,2,250.6,501.2,150.06
7649,3020,113,4,27.84,111.36,-679.08
7650,3020,40,8,382.7,3061.6,2176.24
7651,3021,95,1,314.14,314.14,159.54
7652,3021,109,5,36.27,181.35000000000002,-132.54999999999995
7653,3021,85,9,334.53,3010.7699999999995,2556.8999999999996
7654,3022,24,9,77.82,700.3799999999999,-214.20000000000016
7655,3022,46,3,169.3,507.90000000000003,-3.8699999999999477
7656,3023,92,7,111.32,779.24,-346.0799999999999
7657,3023,71,9,282.01,2538.09,2089.44
7658,3023,49,3,292.13,876.39,731.97
7659,3024,82,3,299.97,899.9100000000001,518.7600000000001
7660,3024,23,9,398.01,3582.09,2259.09
7661,3024,19,1,32.56,32.56,-37.620000000000005
7662,3025,115,2,389.66,779.32,619.44
7663,3025,18,8,146.55,1172.4,201.36000000000013
7664,3025,49,8,292.13,2337.04,1951.92
7665,3026,82,5,299.97,1499.8500000000001,864.6000000000001
7666,3026,62,6,230.64,1383.84,217.67999999999984
7667,3026,32,1,219.42,219.42,99.32999999999998
7668,3027,97,6,306.8,1840.8000000000002,1249.3200000000002
7669,3027,44,3,224.83,674.49,274.11
7670,3028,104,8,375.52,3004.16,1813.5199999999998
7671,3028,59,2,331.63,663.26,381.26
7672,3028,50,6,203.39,1220.34,34.74000000000001
7673,3029,25,8,164.53,1316.24,202.31999999999994
7674,3029,103,4,49.98,199.92,-148.72
7675,3029,3,6,378.45,2270.7,1902.8999999999999
7676,3030,92,2,111.32,222.64,-98.88
7677,3030,75,7,71.86,503.02,4.059999999999945
7678,3030,16,9,82.71,744.39,609.12
7679,3030,100,8,143.33,1146.64,-428.55999999999995
7680,3031,53,7,276.47,1935.2900000000002,937.1600000000002
7681,3031,47,8,155.35,1242.8,813.28
7682,3031,87,8,12.49,99.92,-1297.4399999999998
7683,3031,83,5,72.7,363.5,-525.35
7684,3032,68,7,348.24,2437.6800000000003,1271.2000000000003
7685,3032,73,5,251.26,1256.3,1156.25
7686,3033,99,7,385.57,2698.99,1471.3999999999996
7687,3033,75,7,71.86,503.02,4.059999999999945
7688,3033,84,6,329.01,1974.06,1223.52
7689,3033,98,8,221.09,1768.72,749.84
7690,3034,82,7,299.97,2099.79,1210.44
7691,3035,11,1,247.02,247.02,99.17000000000002
7692,3035,102,3,373.49,1120.47,861.09
7693,3035,3,9,378.45,3406.0499999999997,2854.35
7694,3036,61,7,274.43,1921.01,624.19
7695,3036,48,4,111.3,445.2,43.44
7696,3036,49,5,292.13,1460.65,1219.95
7697,3036,97,4,306.8,1227.2,832.8800000000001
7698,3037,41,4,346.23,1384.92,684.0400000000001
7699,3037,48,1,111.3,111.3,10.86
7700,3038,98,7,221.09,1547.63,656.1100000000001
7701,3038,25,3,164.53,493.59000000000003,75.87
7702,3038,8,7,100.35,702.4499999999999,17.639999999999986
7703,3039,17,3,314.04,942.1200000000001,636.7500000000001
7704,3039,30,1,97.53,97.53,-42.94
7705,3040,86,3,207.91,623.73,594.45
7706,3040,39,3,356.61,1069.83,946.53
7707,3040,6,2,75.14,150.28,24.400000000000006
7708,3040,65,6,321.0,1926.0,887.4000000000001
7709,3041,75,7,71.86,503.02,4.059999999999945
7710,3041,114,1,349.9,349.9,261.47999999999996
7711,3041,62,6,230.64,1383.84,217.67999999999984
7712,3041,6,9,75.14,676.26,109.79999999999995
7713,3042,114,5,349.9,1749.5,1307.4
7714,3042,117,1,302.36,302.36,254.8
7715,3042,36,3,352.21,1056.6299999999999,961.5899999999999
7716,3042,78,2,21.41,42.82,-90.14000000000001
7717,3043,109,2,36.27,72.54,-53.019999999999996
7718,3043,74,6,303.56,1821.3600000000001,976.6800000000001
7719,3043,99,5,385.57,1927.85,1051.0
7720,3043,105,2,278.28,556.56,453.43999999999994
7721,3044,43,5,265.54,1327.7,516.3000000000001
7722,3044,53,5,276.47,1382.3500000000001,669.4000000000001
7723,3045,109,7,36.27,253.89000000000001,-185.57000000000002
7724,3046,9,2,377.67,755.34,486.50000000000006
7725,3047,13,6,99.96,599.76,533.28
7726,3048,87,1,12.49,12.49,-162.17999999999998
7727,3048,54,3,39.69,119.07,-437.19
7728,3049,54,9,39.69,357.21,-1311.57
7729,3049,112,3,252.16,756.48,731.01
7730,3050,46,6,169.3,1015.8000000000001,-7.739999999999895
7731,3051,86,5,207.91,1039.55,990.75
7732,3051,69,4,286.26,1145.04,1096.1599999999999
7733,3051,44,4,224.83,899.32,365.48
7734,3052,19,9,32.56,293.04,-338.5800000000001
7735,3052,42,9,325.71,2931.39,1601.37
7736,3052,56,4,203.11,812.44,349.44000000000005
7737,3053,81,4,140.7,562.8,294.15999999999997
7738,3053,31,9,97.29,875.61,352.98
7739,3053,36,1,352.21,352.21,320.53
7740,3054,32,3,219.42,658.26,297.99
7741,3054,79,6,332.07,1992.42,1331.22
7742,3054,49,8,292.13,2337.04,1951.92
7743,3054,75,8,71.86,574.88,4.639999999999986
7744,3055,90,4,392.66,1570.64,1138.0800000000002
7745,3055,113,4,27.84,111.36,-679.08
7746,3055,52,5,95.87,479.35,415.90000000000003
7747,3055,82,6,299.97,1799.8200000000002,1037.5200000000002
7748,3056,11,8,247.02,1976.16,793.3600000000001
7749,3057,110,7,237.05,1659.3500000000001,1305.5000000000002
7750,3057,117,3,302.36,907.08,764.4000000000001
7751,3057,57,1,197.43,197.43,13.909999999999997
7752,3057,51,7,41.61,291.27,-1032.3600000000001
7753,3058,26,2,305.71,611.42,431.8399999999999
7754,3058,104,3,375.52,1126.56,680.0699999999999
7755,3059,98,1,221.09,221.09,93.73
7756,3059,19,2,32.56,65.12,-75.24000000000001
7757,3059,52,6,95.87,575.22,499.08000000000004
7758,3059,21,9,354.68,3192.12,2960.0099999999998
7759,3060,26,2,305.71,611.42,431.8399999999999
7760,3060,17,9,314.04,2826.36,1910.25
7761,3060,100,7,143.33,1003.3100000000001,-374.9899999999999
7762,3061,81,3,140.7,422.09999999999997,220.61999999999998
7763,3062,73,4,251.26,1005.04,925.0
7764,3062,111,1,144.89,144.89,131.67999999999998
7765,3062,33,3,241.25,723.75,497.58
7766,3062,104,2,375.52,751.04,453.37999999999994
7767,3063,71,6,282.01,1692.06,1392.96
7768,3063,18,9,146.55,1318.95,226.52999999999997
7769,3064,88,4,121.94,487.76,451.15999999999997
7770,3064,30,4,97.53,390.12,-171.76
7771,3065,24,8,77.82,622.56,-190.4000000000001
7772,3065,10,6,263.36,1580.16,454.08000000000015
7773,3065,81,9,140.7,1266.3,661.86
7774,3065,43,1,265.54,265.54,103.26000000000002
7775,3066,87,8,12.49,99.92,-1297.4399999999998
7776,3066,22,9,371.82,3346.38,3169.53
7777,3067,117,1,302.36,302.36,254.8
7778,3068,77,9,350.02,3150.18,2990.52
7779,3069,117,7,302.36,2116.52,1783.6
7780,3070,117,5,302.36,1511.8000000000002,1274.0000000000002
7781,3070,109,6,36.27,217.62,-159.06
7782,3070,28,8,70.02,560.16,-757.6
7783,3070,115,1,389.66,389.66,309.72
7784,3071,71,3,282.01,846.03,696.48
7785,3071,45,5,43.92,219.60000000000002,-480.35
7786,3071,5,4,249.23,996.92,416.0799999999999
7787,3072,10,2,263.36,526.72,151.36
7788,3072,94,2,220.59,441.18,294.4
7789,3072,64,7,352.67,2468.69,1786.4
7790,3072,22,3,371.82,1115.46,1056.51
7791,3073,6,2,75.14,150.28,24.400000000000006
7792,3073,81,1,140.7,140.7,73.53999999999999
7793,3073,21,5,354.68,1773.4,1644.45
7794,3074,108,5,286.19,1430.95,1125.9
7795,3075,12,3,209.95,629.8499999999999,489.1199999999999
7796,3075,18,1,146.55,146.55,25.170000000000016
7797,3076,6,8,75.14,601.12,97.60000000000002
7798,3077,30,4,97.53,390.12,-171.76
7799,3078,101,6,256.72,1540.3200000000002,611.4600000000002
7800,3078,72,4,275.25,1101.0,986.96
7801,3078,2,4,352.86,1411.44,1087.8000000000002
7802,3078,120,5,19.59,97.95,-14.25
7803,3079,87,5,12.49,62.45,-810.8999999999999
7804,3080,49,3,292.13,876.39,731.97
7805,3080,22,9,371.82,3346.38,3169.53
7806,3081,4,8,192.29,1538.32,943.4399999999999
7807,3081,22,1,371.82,371.82,352.17
7808,3081,107,8,127.38,1019.04,425.8399999999999
7809,3082,54,4,39.69,158.76,-582.92
7810,3083,58,8,241.04,1928.32,1835.36
7811,3083,100,8,143.33,1146.64,-428.55999999999995
7812,3083,24,9,77.82,700.3799999999999,-214.20000000000016
7813,3083,86,9,207.91,1871.19,1783.3500000000001
7814,3084,91,8,256.41,2051.28,546.3200000000002
7815,3084,118,8,60.73,485.84,-1036.0800000000002
7816,3084,92,9,111.32,1001.8799999999999,-444.96000000000004
7817,3084,43,9,265.54,2389.86,929.3400000000001
7818,3085,8,2,100.35,200.7,5.039999999999992
7819,3085,114,8,349.9,2799.2,2091.8399999999997
7820,3085,97,1,306.8,306.8,208.22000000000003
7821,3085,85,3,334.53,1003.5899999999999,852.3
7822,3086,7,3,396.56,1189.68,843.33
7823,3086,15,7,95.99,671.93,-175.35000000000014
7824,3086,3,5,378.45,1892.25,1585.75
7825,3086,2,8,352.86,2822.88,2175.6000000000004
7826,3087,32,2,219.42,438.84,198.65999999999997
7827,3088,94,1,220.59,220.59,147.2
7828,3088,18,5,146.55,732.75,125.85000000000002
7829,3088,52,2,95.87,191.74,166.36
